Exp,Site,Hole,Type,Section,SectionLabel,Top Offset (cm),Depth (m CCSF),MSE,Al2O3,SiO2,K2O,TiO2,Fe2O3,CaO
361,U1474,D,H,3,U1474D_1H3,26.353,3.42,11.26,13.08304036765135,44.07727187834264,1.2489711774384014,0.7712923397821402,4.917481357273831,31.11140849993627
361,U1474,D,H,3,U1474D_1H3,28.353,3.44,11.09,13.373172515450019,43.7120078324944,1.212949783811704,0.758188817445568,4.8421752440882875,31.310971427134657
361,U1474,D,H,3,U1474D_1H3,30.353,3.46,11.12,13.16525005154203,43.684097950631326,1.2102181464060056,0.7589432530978745,4.704104827362097,31.68685139138531
361,U1474,D,H,3,U1474D_1H3,32.352999999999994,3.48,11.24,12.616701269713001,44.308195976225,1.1656548310541799,0.7587551696180475,4.634500908038249,31.725657465776163
361,U1474,D,H,3,U1474D_1H3,34.352999999999994,3.5,11.64,12.81501372622867,43.762342697421516,1.1574565857585029,0.7494473822494081,4.618602514573367,32.106602714193166
361,U1474,D,H,3,U1474D_1H3,36.353,3.52,11.78,12.772708400344145,43.71667485660991,1.117392806099456,0.7431855789335755,4.487641666911802,32.371862311525746
361,U1474,D,H,3,U1474D_1H3,38.353,3.54,11.0,12.97598773108818,44.4135601962248,1.1921966812263887,0.7624291042043828,4.703888207772717,31.16140369990815
361,U1474,D,H,3,U1474D_1H3,40.353,3.56,10.84,12.43379080035169,45.070882973068166,1.1915865522340308,0.7701836538755683,4.804846439859551,30.93817520103563
361,U1474,D,H,3,U1474D_1H3,42.353,3.58,11.38,12.909774681872651,45.01443641763587,1.2199052865832902,0.7716679798666103,4.958854272593064,30.334826981873142
361,U1474,D,H,3,U1474D_1H3,44.353,3.6,10.94,13.315277228101735,46.15666059843642,1.34823241872182,0.816102752172855,5.23817683025206,28.33501579273976
361,U1474,D,H,3,U1474D_1H3,46.353,3.62,10.75,13.295491622008958,46.45192440355959,1.3434693989602218,0.8401863920937263,5.495431621715646,27.782962182086493
361,U1474,D,H,3,U1474D_1H3,48.353,3.64,10.19,12.80333731106355,46.573319031092275,1.3762949109771843,0.8575529194413114,6.126392978972351,27.47256846887796
361,U1474,D,H,3,U1474D_1H3,50.353,3.66,10.44,13.028742527357625,46.38926767577479,1.4075901765605456,0.8526784874345995,6.146201077079482,27.3849856762176
361,U1474,D,H,3,U1474D_1H3,52.353,3.68,10.69,12.936824103516184,46.84583738711704,1.38694371989267,0.8559783022935546,5.697889567606974,27.485992539998236
361,U1474,D,H,3,U1474D_1H3,54.353,3.7,10.18,13.035350888806667,46.86981781424489,1.424016773572272,0.8681304392485514,5.871644873448607,27.140504831103648
361,U1474,D,H,3,U1474D_1H3,56.353,3.72,10.46,13.025111179904181,47.18231824089962,1.382169717345672,0.8671441467806577,5.6528370608334235,27.09988527466109
361,U1474,D,H,3,U1474D_1H3,58.353,3.74,10.59,12.652607428290844,47.59765088208897,1.3501287902151395,0.8442168546033524,5.669074878004043,27.095786787222277
361,U1474,D,H,3,U1474D_1H3,60.353,3.76,9.69,12.720511260242837,48.19866693677362,1.507355471704615,0.8997292671973932,6.348086081001464,25.535116603504704
361,U1474,D,H,3,U1474D_1H3,62.353,3.78,9.7,13.065419868462055,47.800111373672266,1.6168607119597476,0.9069195788335036,6.862994742067726,24.957159345429343
361,U1474,D,H,3,U1474D_1H3,64.35300000000001,3.8,10.26,13.240934744885271,48.08026985401287,1.584092033188023,0.8803120709458174,6.506988411995629,24.91686850539703
361,U1474,D,H,3,U1474D_1H3,66.35300000000001,3.82,10.37,13.415613956962355,48.183941632553505,1.6155400549446872,0.8706962319145108,6.36297241491951,24.760701329130065
361,U1474,D,H,3,U1474D_1H3,68.35300000000001,3.84,10.21,13.84569249049442,47.44968571158683,1.6115739447987396,0.8735932115907497,6.531642738263883,24.897277523690008
361,U1474,D,H,3,U1474D_1H3,70.35300000000001,3.86,10.62,13.242218115903933,47.07045386072311,1.5584131217442798,0.8531760758472112,6.559242053673813,25.92596239253229
361,U1474,D,H,3,U1474D_1H3,72.35300000000001,3.88,10.39,13.032770644495438,46.39011159214508,1.5126639096649077,0.8669283149419298,6.4692622647692595,26.937728894408004
361,U1474,D,H,3,U1474D_1H3,74.35300000000001,3.9,10.08,13.185879095481647,45.183577478328246,1.5354564646730515,0.8831616996635466,6.5802136554102315,27.841177226867902
361,U1474,D,H,3,U1474D_1H3,76.35300000000001,3.92,10.21,13.237285218800519,46.05692799641184,1.4516747881334355,0.833048786507087,5.827606688557255,27.8029221420145
361,U1474,D,H,3,U1474D_1H3,78.35300000000001,3.94,11.04,13.43971300710191,46.66941211821507,1.3411679062065407,0.7741367485475225,5.288186976306608,27.696848864046977
361,U1474,D,H,3,U1474D_1H3,80.35300000000001,3.96,11.01,13.317447788533347,46.767316972304286,1.272822497732802,0.764091248403401,5.2257915896059846,27.861995523844804
361,U1474,D,H,3,U1474D_1H3,82.353,3.98,10.6,12.939643240263722,46.96869831132514,1.295464621847412,0.7709819281127226,5.436833469425044,27.797844049450596
361,U1474,D,H,3,U1474D_1H3,84.353,4.0,11.12,13.09874590595787,46.29580092545784,1.231802492006348,0.7432427751793255,4.934682323553022,28.905191198270256
361,U1474,D,H,3,U1474D_1H3,86.353,4.02,11.14,13.031713356351714,46.309757082689316,1.2995758629322298,0.7829911813747839,5.126052793371228,28.65937534370537
361,U1474,D,H,3,U1474D_1H3,88.353,4.04,10.73,12.78584113567235,46.71581616267366,1.2878020160298487,0.7836217492158123,5.119933916823059,28.51645064000992
361,U1474,D,H,3,U1474D_1H3,90.353,4.06,10.86,12.365500174480337,47.23605217622508,1.4437121027682354,0.8288083346013748,5.6294473655305675,27.70594546681904
361,U1474,D,H,3,U1474D_1H3,92.353,4.08,10.45,12.681313573132144,48.23904508053674,1.5452910991267073,0.847619111985797,5.891503558530564,26.004693197112676
361,U1474,D,H,3,U1474D_1H3,94.353,4.1,10.26,12.882275606266687,47.092499291681094,1.5033983724060198,0.863862631374535,6.050136986903833,26.817292731792463
361,U1474,D,H,3,U1474D_1H3,96.353,4.12,10.68,12.813740944065255,47.854241666308575,1.6166805849581296,0.8569050957230754,6.282064470879836,25.78583285848978
361,U1474,D,H,3,U1474D_1H3,98.353,4.14,10.33,13.315702781916864,48.25330075543903,1.7238392617227447,0.8771227680824222,6.5494980618261955,24.49000199143738
361,U1474,D,H,3,U1474D_1H3,100.353,4.16,10.3,13.413197112422585,48.4798840979014,1.7432363167001286,0.8754842675756616,6.768077717212175,23.929586108612686
361,U1474,D,H,3,U1474D_1H3,102.353,4.18,9.99,12.87902919909703,48.97670521945803,1.8450541793191346,0.9094136514006333,7.3474465949694725,23.251816776180323
361,U1474,D,H,3,U1474D_1H3,104.353,4.2,9.31,13.089667542698857,48.931319633369874,1.7307415138716455,0.8874849593534004,6.395428144715951,24.174823826414904
361,U1474,D,H,3,U1474D_1H3,106.353,4.22,9.87,13.5367355257725,49.36628907325786,1.7911729771299172,0.8879163277959834,6.586808447000378,23.040543269467992
361,U1474,D,H,3,U1474D_1H3,108.353,4.24,9.86,13.166819704228525,49.59685022056509,1.8666116972814706,0.8712532175071127,8.582001738033933,21.125929042808494
361,U1474,D,H,3,U1474D_1H3,110.353,4.26,9.96,13.812502341055596,51.015800003468996,1.8601172315334018,0.8769366262787822,6.882335031478349,20.761774386609503
361,U1474,D,H,3,U1474D_1H3,112.353,4.28,9.86,13.591248613366368,49.16807074921016,1.631527829195888,0.8879539346802986,6.819014780380302,23.111649713591614
361,U1474,D,H,3,U1474D_1H3,114.353,4.3,10.53,12.906749370929246,48.99958494992303,1.6400743999250258,0.8813090090017451,7.368947188557605,23.412800702087974
361,U1474,D,H,3,U1474D_1H3,116.353,4.32,10.19,13.553148037218493,48.65880081769464,1.645952009597199,0.8929711970172307,7.149986497546414,23.308607061350664
361,U1474,D,H,3,U1474D_1H3,118.353,4.34,10.5,13.14119181237237,48.36887802928658,1.5812687099876703,0.8835455723794198,6.678950033058369,24.555631463340223
361,U1474,D,H,3,U1474D_1H3,120.353,4.36,10.48,12.170667024658615,48.04537898397601,1.59079417671046,0.8616103700876799,7.827797119547965,24.713217945443905
361,U1474,D,H,3,U1474D_1H3,122.353,4.38,10.35,13.265665989088843,48.01770567752784,1.4733065826240777,0.8499537402848061,6.422195919884826,25.18063771101424
361,U1474,D,H,3,U1474D_1H3,124.353,4.4,10.58,12.921021167142715,48.26290576887737,1.3723582982641878,0.8272578425073617,5.66680577697271,26.159116766660283
361,U1474,D,H,3,U1474D_1H3,126.353,4.42,10.38,12.739851653598246,47.81997327900232,1.341453934148365,0.8362942935703322,5.546038597882209,26.92585386222317
361,U1474,D,H,3,U1474D_1H3,128.35299999999998,4.44,10.14,12.945376785243772,48.51541757167297,1.4105272412646404,0.8550891305562118,5.756853440927888,25.726201450759163
361,U1474,D,H,3,U1474D_1H3,130.35299999999998,4.46,10.15,12.687284780382639,48.4427364656406,1.442061806288217,0.8465370045150837,5.727806978022448,26.063038585575654
361,U1474,D,H,3,U1474D_1H3,132.35299999999998,4.48,10.41,12.605734536719304,49.265015339941854,1.4793909194470654,0.8701573513708689,6.15431224428484,24.834855228660704
361,U1474,D,H,3,U1474D_1H3,134.35299999999998,4.5,9.86,12.447895308162929,49.33479612408284,1.5411202888472215,0.8813420278883203,6.138093570324718,24.866218301118607
361,U1474,D,H,3,U1474D_1H3,136.35299999999998,4.52,9.85,12.849325168776831,49.34830208124463,1.5792495352772071,0.89033670809005,6.134257736908839,24.40799439012709
361,U1474,D,H,3,U1474D_1H3,138.35299999999998,4.54,9.75,12.706528099400542,50.69822480283423,1.7137866402014823,0.9201966753805084,6.406842343853442,22.76388705875443
361,U1474,D,H,3,U1474D_1H3,140.35299999999998,4.56,9.96,12.995346164999127,50.059607728623284,1.7342230850438582,0.9008171103680424,6.675310194679173,22.844161336711164
361,U1474,D,H,3,U1474D_1H3,142.35299999999998,4.58,10.28,12.754223181631389,49.79179883782203,1.6724708120034342,0.8790548367157492,6.525131131563972,23.58678682068807
361,U1474,D,H,3,U1474D_1H3,144.35299999999998,4.6,10.2,13.4441704951938,48.30100028350573,1.5230281107724186,0.8735107418025071,5.678368963736909,25.389387025413278
361,U1474,D,H,3,U1474D_1H3,146.35299999999998,4.62,9.96,12.813599296618657,48.35051020151908,1.6118940113776286,0.9157796086669648,5.939320088086989,25.578362414155304
361,U1474,D,H,3,U1474D_1H3,148.35299999999998,4.64,9.65,12.859128979501493,48.35291493737721,1.5685366994632124,0.9070401910892726,5.866212947435724,25.65563186555772
361,U1474,D,H,4,U1474D_1H4,0.4940000000000001,4.66,10.15,12.390147030561861,48.45320509092583,1.5029911265856564,0.8840840044528618,5.667595905038513,26.311442462859915
361,U1474,D,H,4,U1474D_1H4,2.494,4.68,10.5,12.57313450962992,48.88455517221537,1.4312218366948448,0.8519759506829543,5.47201993901703,25.996558212184524
361,U1474,D,H,4,U1474D_1H4,4.494,4.7,10.91,12.954488352627148,48.14906130374534,1.4762669373421102,0.8648168525566001,5.621748810917667,26.143083363235764
361,U1474,D,H,4,U1474D_1H4,6.494,4.72,10.55,12.745550499484633,48.243646257446876,1.4840960171346358,0.8607096863835703,5.476651610917195,26.398811549057733
361,U1474,D,H,4,U1474D_1H4,8.494,4.74,11.05,13.012393731794045,47.36790520763533,1.3592244102051256,0.8348879901933141,5.164653936815569,27.470400343781257
361,U1474,D,H,4,U1474D_1H4,10.494000000000002,4.76,11.03,12.943420629984157,47.020340676553985,1.3475049263168999,0.8382669605754678,5.235268669342535,27.824663757651585
361,U1474,D,H,4,U1474D_1H4,12.494000000000002,4.78,10.89,13.37183711086436,46.709758475171014,1.3065639023715183,0.8055744095441305,5.10985493425449,27.90587678821912
361,U1474,D,H,4,U1474D_1H4,14.494000000000002,4.8,10.52,12.18950775243874,47.49354132439449,1.3088744302828939,0.8127367486290027,5.102801296390148,28.30200406828935
361,U1474,D,H,4,U1474D_1H4,16.494,4.82,10.6,12.667362860183877,47.0457011582496,1.275989435169423,0.8079664256603097,4.899444176124236,28.5130015650372
361,U1474,D,H,4,U1474D_1H4,18.494,4.84,10.98,12.682825155930788,46.88997134574608,1.3084166176019316,0.8176270511363491,5.019929258143244,28.490696191866252
361,U1474,D,H,4,U1474D_1H4,20.494,4.86,10.88,12.910242246111611,46.49526511539821,1.2011735325501578,0.7896777778311734,4.597172564672823,29.215934383860663
361,U1474,D,H,4,U1474D_1H4,22.494,4.88,11.33,12.829697355525264,47.43291717288517,1.2266060206023244,0.7941604757175948,4.668447464156197,28.2576371315381
361,U1474,D,H,4,U1474D_1H4,24.494,4.9,11.06,12.638670945944613,47.58006024506569,1.3308626048320593,0.8342105773395148,5.245426417300713,27.580234829942054
361,U1474,D,H,4,U1474D_1H4,26.494,4.92,10.81,12.650902546537308,47.74316364094957,1.3894234785235762,0.8402661617730299,5.50319877632093,27.08251101632023
361,U1474,D,H,4,U1474D_1H4,28.494,4.94,10.39,12.654040885685728,47.51448607690556,1.3680159163921062,0.852297295419961,5.458759921418086,27.361865524603196
361,U1474,D,H,4,U1474D_1H4,30.494,4.96,10.25,12.830282011271608,47.51782801485057,1.404818219287952,0.8446937692197833,5.717127176862464,26.894716428932252
361,U1474,D,H,4,U1474D_1H4,32.494,4.98,10.41,13.053923060276473,48.015127104189254,1.4928359170845882,0.8633940322800503,6.030629908291712,25.753555598302555
361,U1474,D,H,4,U1474D_1H4,34.494,5.0,10.51,12.989653425922123,48.790706672094544,1.5589495243345501,0.8776539378419235,6.1251491321666025,24.867352928064893
361,U1474,D,H,4,U1474D_1H4,36.494,5.02,10.26,13.090145883147168,48.92730150502175,1.5845010152506878,0.8785447561087966,6.236387303699276,24.49258515719696
361,U1474,D,H,4,U1474D_1H4,38.494,5.04,10.37,12.724471621385755,49.00989409789614,1.5505836989428416,0.879833818478211,6.084814511382269,24.95986787233941
361,U1474,D,H,4,U1474D_1H4,40.494,5.06,10.19,12.665417066088798,47.89964824308724,1.5781446990070442,0.881154096929321,6.306648235195107,25.878453280117125
361,U1474,D,H,4,U1474D_1H4,42.494,5.08,10.3,12.52515415207993,46.287154829015385,1.4383877199330783,0.887750199895694,6.02343674841548,28.04758197108505
361,U1474,D,H,4,U1474D_1H4,44.494,5.1,10.41,12.75003117229771,47.554597864573566,1.4024803211327608,0.8688477910854576,5.569204013714828,27.064304457620313
361,U1474,D,H,4,U1474D_1H4,46.494,5.12,10.62,12.435227326780977,47.4776558940427,1.3510697131571372,0.8659244582694724,5.506754876200412,27.57283335197393
361,U1474,D,H,4,U1474D_1H4,48.494,5.14,10.16,12.617932179580066,47.846853924583314,1.3943640471029128,0.8654263763657332,5.805532921020586,26.67935617177202
361,U1474,D,H,4,U1474D_1H4,50.494,5.16,10.27,12.93178644755665,48.301291572561034,1.5324317198230528,0.886197975218916,6.162968108144691,25.394789797120293
361,U1474,D,H,4,U1474D_1H4,52.493,5.18,10.06,13.322233835425411,48.7662306971041,1.5991625566285599,0.8841602898324376,6.341666141554925,24.296012099879203
361,U1474,D,H,4,U1474D_1H4,54.493,5.2,10.23,12.918871355963436,49.62889492813397,1.7042838016262696,0.9036365926402072,6.840319498293124,23.213459443767626
361,U1474,D,H,4,U1474D_1H4,56.493,5.22,9.87,13.08599315285846,49.98700606120547,1.833236105755539,0.9324804253098101,6.839306440732184,22.531443434563155
361,U1474,D,H,4,U1474D_1H4,58.493,5.24,10.0,12.638613673825958,51.079447001400084,1.788930519918516,0.919593170511718,6.495689915530606,22.287191339237747
361,U1474,D,H,4,U1474D_1H4,60.493,5.26,9.61,13.02258095154829,50.625873003063695,1.8590954841504512,0.928489069327803,6.680645791383635,22.092781320950767
361,U1474,D,H,4,U1474D_1H4,62.493,5.28,9.52,13.657147217187132,51.425644692120414,2.258327721483008,0.9740518793410555,7.618877961326066,19.275416148966983
361,U1474,D,H,4,U1474D_1H4,64.493,5.3,9.8,13.73910995671569,51.5369602686175,2.2159372194943745,0.9556506821234781,7.3408404721947464,19.42096702127884
361,U1474,D,H,4,U1474D_1H4,66.493,5.32,9.98,13.79319154406545,51.65912704174921,2.2381926114095223,0.9383112333501429,7.778789117537102,18.801854072313223
361,U1474,D,H,4,U1474D_1H4,68.493,5.34,9.68,12.44539069864958,51.02387116343006,2.169441201382958,0.9223591577131429,8.966607752452472,19.681795646796438
361,U1474,D,H,4,U1474D_1H4,70.493,5.36,10.11,13.149954782604294,50.916481164256425,2.0242374638318665,0.9515228760798508,6.986989183171074,21.180280150481124
361,U1474,D,H,4,U1474D_1H4,72.493,5.38,9.43,12.574361415042626,49.64859402719447,1.8345759545324418,0.9037502529928935,9.08596410523391,21.162219865428302
361,U1474,F,H,2,U1474F_2H2,104.436,5.39,10.08,13.072485920528866,48.987510208147505,1.884234334253712,0.9369516274858312,7.078283636080112,23.249999893928607
361,U1474,F,H,2,U1474F_2H2,106.436,5.41,10.22,13.176416131972283,48.313065856782785,1.7591477626334453,0.9284281686219178,6.441599027081271,24.590808673332955
361,U1474,F,H,2,U1474F_2H2,108.436,5.43,10.75,13.083874173698607,46.630601111832654,1.6323192898443526,0.9029738760610373,6.456579681358731,26.503117487629265
361,U1474,F,H,2,U1474F_2H2,110.436,5.45,10.64,13.387887665422165,46.35843428197625,1.46913101727444,0.8700762690423173,5.6637311250883915,27.460205261621066
361,U1474,F,H,2,U1474F_2H2,112.436,5.47,11.2,12.653319083289981,46.62289641362482,1.4308949104936315,0.8602042994746346,5.431221237148606,28.21092967639296
361,U1474,F,H,2,U1474F_2H2,114.436,5.49,11.21,13.124471281818169,45.22642836761326,1.4817327391753907,0.8784115514039923,5.740989571466005,28.757432108947835
361,U1474,F,H,2,U1474F_2H2,116.436,5.51,10.63,13.021867663975474,44.832981520281294,1.5751785413862245,0.9167287622038115,6.037467004661191,28.825242127916646
361,U1474,F,H,2,U1474F_2H2,118.436,5.53,10.59,12.486971345756523,43.836291791019924,1.4593508345319677,0.8888806837822356,6.062747557279072,30.475223408054923
361,U1474,F,H,2,U1474F_2H2,120.436,5.55,11.46,12.848109722552028,43.83713987952293,1.3174053018348348,0.832555466546187,5.740668738549772,30.633586511418887
361,U1474,F,H,2,U1474F_2H2,122.436,5.57,11.62,13.22837060372677,43.37238054178426,1.2457063958991186,0.8031139881914698,5.366914556516555,31.192979534306467
361,U1474,F,H,2,U1474F_2H2,124.436,5.59,12.08,12.736060389947395,43.12655624480894,1.2218249076095826,0.803548616657281,5.120404994667494,32.20107046673394
361,U1474,F,H,2,U1474F_2H2,126.436,5.61,12.13,12.706119175573333,43.28331039636027,1.1969783527923632,0.7779087370052141,4.963650909653251,32.28149804904021
361,U1474,F,H,2,U1474F_2H2,128.43599999999998,5.63,11.73,12.940973766611068,44.43892119413714,1.278024426720239,0.8072923370401554,5.362332644644464,30.381921251271574
361,U1474,F,H,2,U1474F_2H2,130.43599999999998,5.65,11.43,12.980602940440601,45.46438376692891,1.4298191187340799,0.8481023868924717,5.900188429476597,28.58636897795198
361,U1474,F,H,2,U1474F_2H2,132.43599999999998,5.67,11.44,12.754785848389776,45.42701453499712,1.3787919294073794,0.8393867119852046,5.73306226777842,29.07642432786674
361,U1474,F,H,2,U1474F_2H2,134.43599999999998,5.69,11.6,13.018651236026454,46.1622155917451,1.4353851572122003,0.8378370241756878,5.840667925331003,27.91470868593421
361,U1474,F,H,2,U1474F_2H2,136.43599999999998,5.71,11.97,13.131786448105117,45.38068526446122,1.4521091539559376,0.8507818200532042,5.931535888009338,28.462567045839837
361,U1474,F,H,2,U1474F_2H2,138.43599999999998,5.73,10.48,12.223549079565506,45.390291933983015,1.4827790229033293,0.8721523754568411,7.411615191071454,27.8290780174445
361,U1474,F,H,2,U1474F_2H2,140.43599999999998,5.75,11.64,13.173119731267422,46.36043242067251,1.4833299062527345,0.8552845612620308,6.268047758487635,27.069251242482295
