Depth (m),Al,Si,K,Ca,Ti,Fe
77.418,13.223231601224208,45.01597508877123,2.949372728367237,29.52956208349253,0.9260095361903727,8.355848961954434
77.438,13.302755291998073,44.930881387015724,3.173645791946131,28.95725056464783,0.9370201867622046,8.698446777630032
77.458,13.027245173180955,45.21013802505453,3.476248877434677,28.211104967162505,0.9603282757838495,9.11493468138347
77.47800000000001,13.596479241745604,45.65274009754229,3.287759124258491,27.941382236487854,0.9416427749241344,8.579996525041631
77.498,13.466584539000944,46.47085449900195,3.258877686017321,27.622647667706218,0.9363255676332949,8.24471004064028
77.518,12.994714885350636,44.966682409834156,2.5822155815809937,31.0611336229604,0.9057593561591702,7.489494144114646
77.538,12.642461284652914,44.72529604177217,2.6175976599550967,31.71135354551666,0.9157924289647892,7.387499039138376
77.558,12.624797783808308,44.301832180761544,2.3860994180176265,32.52106507913321,0.8828453414287212,7.283360196850595
77.578,12.330168517102507,44.47770223581994,2.2039148293060333,33.2824969406211,0.8671923226090317,6.838525154541402
77.598,12.463767125788229,44.22676489407497,2.055922456953377,33.76253383752564,0.8336912709019673,6.6573204147558105
77.646,12.369693569442664,44.47934007231418,2.001111709550946,33.8863858091299,0.8379317017709627,6.425537137791361
77.666,12.41655562454666,44.80440886995021,2.3117075405524656,32.78120693301604,0.8723378962843518,6.8137831356502625
77.686,12.25452476477262,45.464863639068334,2.751451652294447,31.376734953330864,0.8950005840433962,7.257424406490342
77.706,12.82048582667549,45.17833506669434,2.76640507685383,31.124854510438947,0.8993095364167712,7.210609982920619
77.726,12.795540034246015,44.22795601901397,2.5484773160276486,32.37739857864161,0.887400985107595,7.1632270669631515
77.74600000000001,12.240877372002027,44.31480134035494,2.299541995539179,33.46272112094762,0.8679614389350802,6.81409673222116
77.766,11.516478780413387,43.79173522318823,1.9331591310864409,35.42833834802661,0.8437323061194315,6.486556211165888
77.786,11.728163937476369,43.06617899416476,1.6761097661861724,36.58884938053765,0.805910116229903,6.134787805405133
77.806,11.941919097765394,43.28940003416866,1.884783802032498,35.571218109404576,0.8261645716517696,6.486514384977093
77.82600000000001,11.855145291903444,43.96444765629363,1.872227204586878,34.866376501322975,0.8137977567748349,6.6280055891182315
77.848,11.433709673155667,44.2244397014322,2.1997844127209083,33.37505568670112,0.8102250304668561,7.956785495523247
77.898,12.299352215562106,43.46738738909335,1.5236507932378074,36.41388168581868,0.7864803026430263,5.50924761364503
77.918,12.168028747723893,44.14350594079563,1.7600301843962232,35.24237076389022,0.8345605739818309,5.851503789212208
77.938,12.974490799776023,44.328033988867034,1.8617493643406,33.737933263299716,0.845368667384268,6.252423916332359
77.958,12.674000459630635,44.65323410354548,2.165044347565999,32.84321090754888,0.8784226073584783,6.786087574350518
77.97800000000001,12.931575707633,44.285122876515366,2.3770437233593644,32.278998475826675,0.8778353482964752,7.249423868369121
77.998,12.972834289971228,44.1860387097304,2.539831464113672,31.947863179385084,0.8977823804150372,7.455649976384576
78.018,13.104293025974698,43.80853574612515,2.429368147068971,32.5651397744528,0.8781834372554698,7.214479869122904
78.038,12.955604768658965,43.21136313243865,2.2236757932802775,33.627687574732576,0.8648189194694083,7.116849811420131
78.058,12.658917553119576,43.04792036305475,2.127438896935689,34.34383110643452,0.8439619235056903,6.9779301569497685
78.078,12.682569706927168,43.119996727250374,2.0640321414806198,34.54916717629958,0.8271040390479097,6.757130208994348
78.098,12.231040569352741,43.33338152451915,1.9589083188704233,35.06869922711688,0.8234258392613174,6.584544520879502
78.118,12.328416456270649,43.082013192413356,2.000361710278741,35.00924248117445,0.8243955860432658,6.75557057381953
78.138,12.399077010767261,42.72707879793048,1.9174223622576085,35.422547630925834,0.8033181016572004,6.730556096461612
78.158,11.850733642283572,42.798903136615166,1.793271850573477,36.370133279826746,0.7937573162812332,6.393200774419798
78.178,11.975753335062251,43.02416609841171,1.7755493596487184,36.32642200907693,0.8137872950242687,6.0843219027761215
78.19800000000001,12.222025182770556,42.587793200578204,1.690838538262275,36.650347906019675,0.7937644685267857,6.055230703842511
78.218,12.058893115526107,41.99383213455198,1.6864032822756467,37.37017660153229,0.7821454453693906,6.108549420744576
78.238,12.056885663049501,42.01805181211235,1.658914153724421,37.41618186200592,0.7777465606597557,6.072219948448042
78.258,11.935514309694346,42.08169812974236,1.5916937861457106,37.758038577488136,0.7660451824890611,5.867010014440379
78.278,12.142054607541155,41.999967174617765,1.6256962266056594,37.568376220590814,0.7808487285307988,5.883057042113807
78.298,11.427772841890036,42.112368304277894,1.5483973123996004,38.33865086847779,0.7671398134774277,5.805670859477253
78.318,11.74174475244335,41.96663080900225,1.5838334833986107,38.091462928910445,0.7839234995359091,5.832404526709444
78.33800000000001,11.90431966497195,42.141883515400494,1.5954408560943503,37.734436912320554,0.7792012751120007,5.84471777610064
78.358,12.340596679665488,42.5500006331442,1.6194498938827937,37.004171224027,0.775448254720295,5.710333314560229
78.378,12.504517430867828,42.651172909847304,1.6057007186340455,36.83006560975963,0.7793807145739599,5.629162616317215
78.398,12.283564765649091,42.453010322329845,1.6244561011878524,37.0888399874069,0.783225062658207,5.7669037607681055
78.418,11.933083734056748,42.47003673021483,1.6139438673523112,37.282679111060304,0.7849636742992981,5.91529288301651
78.438,11.975295828123429,42.74772712578076,1.654838824874964,36.83119187553257,0.8040487105031987,5.9868976351850955
78.458,11.890742329046814,42.524779821565204,1.6378057624454097,37.11693241292085,0.8012444965826828,6.028495177439028
78.47800000000001,11.385005664541946,42.678808415292615,1.593058634364966,37.538998594670375,0.7929273774625748,6.011201313667512
78.498,12.111014919671238,42.50011622830012,1.6352755144790492,36.814770596715604,0.8071917765628088,6.131630964271176
78.518,12.090346409120322,42.97125034000647,1.625070486518522,36.33813474391599,0.8044455673707966,6.170752453067907
78.538,11.816318054738526,42.48503425687297,1.7002950153573244,36.75958649051102,0.8101245676293802,6.428641614890777
78.558,11.913496493608426,42.62310034857811,1.7393263906061631,36.536023599916575,0.8200211888172836,6.368031978473441
78.581,12.021000682653927,42.99332610603891,1.6165791183205085,36.94021482057845,0.8086897020172981,5.620189570390906
78.601,12.02049604700072,42.9333555456466,1.5549516281835885,37.06076629339684,0.8115324528697535,5.6188980329025195
78.62100000000001,12.050523673622832,42.69786154645544,1.5210371672584484,37.34128532000521,0.7965339292021211,5.5927583634559435
78.641,11.787750312845107,42.98940532322625,1.5230308192990065,37.34024566948681,0.7914771379166798,5.568090737226151
78.661,11.863233624436774,42.774133787056115,1.5210128027222087,37.54477009840341,0.7902315343628116,5.506618153018684
78.681,12.026393279180168,42.51086605098938,1.491357560539241,37.79216552782742,0.7878884619999271,5.391329119463842
78.70100000000001,11.902971227364048,42.6419603752488,1.410343920377968,37.99904113107673,0.7774296195725316,5.268253726359927
78.721,11.432614486059222,42.63267428997411,1.4160694329515202,38.46417582015489,0.7820810760862162,5.27238489477404
78.741,11.91027187353146,42.518974500244305,1.4676675277303552,37.9736132967143,0.7924833883114636,5.336989413468106
78.76100000000001,11.504721677296645,42.61399891726828,1.443840333326647,38.37388968824661,0.7806150229852179,5.282934360876598
78.781,11.250235528899411,42.28964228305113,1.3808489528689758,39.042670690514484,0.7653665563182868,5.271235988347703
78.801,11.532085557566992,42.48979811996325,1.4037219688848837,38.59651950405626,0.7674614983449404,5.210413351183673
78.821,11.639739449166168,43.09264814094357,1.4734425554037336,37.78284337704655,0.7834303084124173,5.2278961690275665
78.84100000000001,11.823003911418626,42.9538669108881,1.4161355362347978,37.84656405099498,0.7712897670165786,5.189139823446907
78.861,11.60922060598225,42.8379493371779,1.4583048447025104,38.01768459198375,0.7799763171250057,5.296864303028566
78.881,11.663547399541871,42.67401845271163,1.4960703558710517,37.87600314445641,0.7783091046731256,5.512051542745916
78.90100000000001,11.846299200852076,42.867890329516854,1.4709771058557026,37.95315012664828,0.7641618252540024,5.097521411873074
78.921,11.509439889417962,43.02974079571872,1.449937409103345,38.268035483939606,0.7719246654514039,4.970921756368949
78.941,11.643516843769905,42.78913208430805,1.4633589747035725,37.89572953934135,0.7679352743076499,5.4403272835694505
78.961,11.830479046664347,42.56024324598786,1.434674244967194,38.34830538136864,0.7583325325080356,5.067965548503925
78.98100000000001,11.553452178777093,42.215029232216075,1.2810313778856801,39.269967935660496,0.7519328470643669,4.928586428396302
79.001,11.628483560873484,42.34660427501225,1.2373831412744862,39.29827750198333,0.7447549656468537,4.744496555209586
79.021,12.050993366032102,43.25163725384138,1.497280072092779,37.19561498874709,0.7845439577749228,5.219930361511715
79.041,12.198466587392984,43.43455332787432,1.5748865214091083,36.739673974165996,0.7977400303059841,5.254679558851617
79.061,12.223774659961048,43.77193976908277,1.641745128243744,36.09417674063958,0.8095427572598621,5.4588209448130005
79.081,12.166714367186062,43.53972609754431,1.4466956362521057,37.07715424557185,0.8039544214268182,4.965755232018858
79.101,12.074435136716803,43.6530775550061,1.5352464805680455,36.80688626205675,0.7971471646873477,5.133207400964964
79.12100000000001,12.142287056083072,43.74427044914045,1.5854191323418656,36.5303993022068,0.8024886902581179,5.195135369969684
79.141,12.199386009569698,44.015985329235356,1.8072078277558956,35.57663615141187,0.8284535734553807,5.572331108571798
79.161,13.091997716213491,43.54739638692895,1.9101244271881381,34.915812001237,0.8398854422777343,5.694784026154691
79.181,12.081485066364184,44.08618086797564,1.9168218494389069,35.25226539425032,0.8386141029710843,5.824632718999861
79.20100000000001,12.354274803852103,43.92268361778687,1.9086207655495038,35.036987275299694,0.8298028588000494,5.947630678711779
79.221,12.320943651354405,44.51030251532302,1.9087507938759234,34.50538997848398,0.8323676124549166,5.922245448507761
79.241,12.563568618503835,44.098012696208414,1.8965456096529123,34.65884694181757,0.8494882343820996,5.933537899435164
79.26100000000001,12.016914022665164,44.217073870074366,1.9234259771190279,34.936605217996544,0.8576433501407993,6.0483375620041055
79.281,12.550128983366776,44.02961650052794,1.8702140734614883,34.69148759154205,0.8304519480164638,6.028100903085276
79.301,12.636048538582786,44.1815980272426,2.046859621550438,34.01155085916802,0.8662826845619251,6.257660268894222
79.321,12.724247384721831,43.98849219579721,2.183165009257509,33.76126851504688,0.8520185262320633,6.490808368944504
79.34100000000001,12.504230534865107,43.73856459911691,2.0720440094077284,34.38363736630707,0.8623035303861154,6.4392199599170805
79.361,12.857341982889961,44.09441753128054,2.15283133084704,33.57943392118409,0.8480830273185901,6.467892206479776
79.381,13.088935910731559,44.261385585403865,2.273482394457549,33.086517264207096,0.8506881795324199,6.4389906656675
79.40100000000001,13.24193632739656,44.45086827841544,2.4015451815453575,32.341876673460746,0.8670463226113845,6.696727216570506
79.421,13.337519273187587,44.50682944232231,2.5085382311764644,31.88299545082593,0.8563790687358136,6.907738533751901
79.441,12.835127172618229,44.26213846114296,2.216188227285463,33.34837683686335,0.8431454889315799,6.495023813158414
79.461,13.366043532454425,43.88847476770057,2.223964375594807,33.31306505098535,0.8428027788962148,6.365649494368631
79.48100000000001,13.309524446537136,43.833565770678575,2.1017447041716273,33.83166926542896,0.8373061241797777,6.086189689003929
79.501,12.99779635284723,43.408441671450184,2.0443265184596155,34.502018174532225,0.8317008640494087,6.2157164186613505
79.521,13.27560521096974,43.31550467944154,2.0331981882006174,34.33142011734799,0.8293557582047975,6.214916045835324
79.541,12.958276066252397,43.73778129229569,2.1443981060981514,33.9377937427532,0.8252837737872566,6.396467018813297
79.561,13.256630356742008,43.452851678799156,2.0340052256238375,34.214906245499215,0.8228398762112741,6.218766617124497
79.581,13.55608434110378,43.49531463128612,2.0221953999676887,34.003448193657626,0.8143858409355583,6.108571593049246
79.601,12.94498318212137,43.291333014427046,1.9648669110262078,34.96093842295669,0.8188942205052124,6.018984248963479
79.62100000000001,12.690965782381875,43.41943280956148,1.923228236936187,35.114215865715494,0.8317214441381643,6.0204358612667885
79.641,12.833809249278966,42.95774902579053,1.9122465447152626,35.3429621864347,0.8198645386475636,6.133368455132989
79.661,12.809629679137613,43.418857679300736,1.9123713700091982,34.97298568143174,0.8108109084790189,6.075344681641683
79.681,12.700884670865184,43.52826722774859,1.9479741738544314,34.87126715511374,0.8140392370176672,6.137567535400379
79.70100000000001,12.967631601514535,43.614705926942975,2.0035453122381486,34.439540698733296,0.8136537867836222,6.160922673787436
79.721,12.582125115469747,43.758271693066234,1.9308193210909004,34.67295235824845,0.8120536210342307,6.243777891090421
79.741,12.817762020225802,43.802760693768285,1.8307600866073297,34.882210758068055,0.7943507870608524,5.8721556542696876
79.76100000000001,12.960721498272134,43.70398332149921,1.7362085846600408,35.410645385775766,0.7888119815036941,5.399629228289156
79.781,12.54735912567872,44.112816035201185,1.7658214954915077,35.41532527515015,0.8113603253752105,5.347317743103242
79.801,12.501406147093752,43.99641856086836,1.7018264804544836,35.7398609767738,0.8005678465927807,5.25991998821684
79.821,12.888297439487905,43.86706031271312,1.6731825948245798,35.634315647190505,0.7905068586817128,5.1466371471021795
79.84100000000001,12.535392119262296,43.600778600248816,1.7145648327094878,35.979476007798915,0.7924443745542827,5.377344065426207
79.861,12.736857752526614,43.65105827758986,1.7949569250057185,35.400480634194615,0.8206470904606831,5.595999320222497
79.881,12.325697050549882,43.82827970846979,1.8407725847676946,35.54856418768206,0.8178539327532992,5.638832535777285
79.90100000000001,12.575765934412944,44.064736679163815,1.9022288850825453,34.98264928614515,0.8322663301782326,5.642352885017338
79.921,12.612256645063091,43.88332428062762,1.9061699715457607,34.98046109873108,0.834058359802838,5.783729644229645
79.941,12.541671288459542,43.86737503522088,1.859949552744163,35.17291542385343,0.8168168338017282,5.741271865920247
79.961,13.10017028403834,43.45624264071308,1.8119147344353923,34.618390153429644,0.8127022469675989,6.20057994041593
79.98100000000001,12.503854546427654,44.392048177829345,2.0266705663982245,34.2045911471129,0.8410341915110201,6.031801370720856
80.001,12.869404181341556,44.25308044747493,2.1169132819171357,33.812313183594966,0.8445100657432265,6.103778839928178
80.021,12.848971276711179,44.119980304089246,2.1360390760271453,33.73183129474782,0.8420467363332287,6.321131312091389
80.041,13.190659045440356,44.12985919245883,2.0608741356594225,33.73551021574287,0.8471012799160065,6.035996130782522
80.074,12.800496623637974,44.21498857460875,2.1831824815724503,33.818293216549165,0.8479525245508484,6.135086579080816
80.094,13.255628760166244,44.43825423700349,2.1195780662493724,33.45787843305552,0.8242251307205162,5.904435372804855
80.11399999999999,13.077233728590146,44.68846260478259,2.0460419237810448,33.46770129114925,0.8253757896709188,5.895184662026035
80.134,12.83997391210401,44.21409090467404,1.9281154180853546,34.46944485711481,0.815096165735091,5.733278742286693
80.154,12.666465444406324,44.29624112485139,1.935549041577265,34.32124903467878,0.8182674833788955,5.96222787110734
80.17399999999999,12.691082459326097,44.460343687768585,1.949269757773189,33.96934977741609,0.8029485749073071,6.1270057428087235
80.194,12.554976920008368,43.93958235238417,1.749123915625779,35.522955829161205,0.7907819055263243,5.442579077294144
80.214,12.420654708627268,44.02699390168231,1.8228109977093079,35.29750791485601,0.8078304940665703,5.624201983058525
80.234,12.089994828987606,44.11106744231238,1.7644575462222423,35.702060348450985,0.8125741970617033,5.519845636965097
80.25399999999999,12.743392221017466,43.83680086156103,1.7236480010339494,35.66256087378904,0.7993015350731949,5.234296507525317
80.274,12.283356891892378,44.333350747600456,1.8809444844422627,35.14865557877572,0.8180189850557218,5.535673312233453
80.294,12.112955513858012,44.382820476952475,2.0186108823064526,34.877834972795796,0.828577886150602,5.779200267936656
80.314,12.790763381163137,44.21205163686331,1.9991812025594884,34.49945601679723,0.8229496467345639,5.675598115882264
80.334,12.900585153766148,44.02839318572247,2.0810872471829462,34.46754626565539,0.8228480140053581,5.6995401336676705
80.354,12.389225181100235,44.14278954072561,2.0140847954562706,34.940212668854144,0.8194071461480974,5.694280667715638
80.374,12.346341718205219,43.665086516113725,1.8473579562536844,35.783711840225635,0.8066861634741884,5.5508158057275585
80.39399999999999,12.416164289462293,43.52253684626872,1.8253674821699255,35.78298274034314,0.8054307332558899,5.647517908500038
80.414,12.302011839692323,43.862707184067354,1.8279416662784382,35.53553138248987,0.8023253694436587,5.669482558028356
80.434,12.462586128869058,44.03217259614551,1.835464791832514,35.320177109220666,0.8015123596779645,5.548087014254291
80.454,12.538042264328286,44.301756265695644,1.8442287455184903,35.06464446205945,0.804407290162297,5.446920972235819
80.47399999999999,12.767084849797211,44.1846918495322,1.7322984287840424,35.31286597090924,0.7795744869848974,5.223484413992423
80.494,12.943553273673247,44.19073817493824,1.8924254245077148,34.730968448687634,0.8149432104709861,5.427371467722173
80.514,12.53213257822824,44.36220259881804,1.8754793801903356,34.93110237297969,0.8032205007656664,5.495862569018027
80.53399999999999,13.050965077197041,44.22809397200641,1.932480333745433,34.364865668211024,0.8096272436697135,5.613967705170387
80.554,12.769025923134594,44.25291196919734,1.900230500026193,34.70433821275171,0.8154645137860217,5.5580288811041445
80.574,12.298029981267183,44.10649288672417,1.9243043244297133,34.41360349139861,0.8139816714487191,6.443587644731595
80.594,12.472557046845498,44.034740628738426,1.6758932416978807,35.65719589898574,0.7824334424753857,5.37717974125707
80.61399999999999,12.784213042633963,43.909571646515715,1.8637652508180689,34.905360117682875,0.8062330010776682,5.730856941271719
80.634,12.34506537880455,44.27553401125249,1.8101058236389689,35.01727817914771,0.7943550242509794,5.757661582905311
80.654,12.807014444260926,43.90298279596227,1.8966257094875298,34.77025733536232,0.8080691389881353,5.815050575938837
80.67399999999999,12.99588809001059,44.37411705601276,2.039926015237586,33.85020264556361,0.8220268576174923,5.917839335557963
80.694,12.587053016314345,44.52294142006751,1.9834067281945513,33.94618090614998,0.8096276314272677,6.150790297846333
80.714,12.417479425130843,44.87601999525263,2.0866670350783227,33.450859022756056,0.8162189280458403,6.35275559373631
80.734,12.95235476636139,44.48072930281498,1.9713961601024783,33.851571788532,0.805792613498113,5.9381553686910555
80.75399999999999,12.63453198605887,44.55921717854115,1.7693114156601824,34.59370515357978,0.7775874455033989,5.665646820656612
80.774,12.495299694208569,44.53445247605784,1.818850648973149,34.764650169520955,0.8006793662116627,5.586067645027826
80.794,12.373857537803602,44.4014918631829,1.8300047649380118,34.96366740611903,0.8078945816344875,5.623083846321976
80.814,12.762951465973101,44.69318173661295,1.8597998773947768,34.28627661405901,0.7914662675874676,5.606324038372687
80.834,12.553118434122283,44.54626958777865,2.0904608498368344,33.619539962761685,0.8251730646099936,6.365438100890561
80.854,12.98660245160085,44.45162463950737,2.026096444092006,33.83631967480247,0.8180165892938543,5.8813402007034545
80.874,13.149062457681698,44.1445229806056,1.926722178589894,34.31671967304401,0.8178236539948687,5.645149056083913
80.89399999999999,12.859308312568404,44.18265483089014,2.038770831859789,34.189489292477106,0.828329862251672,5.901446869952889
80.914,11.741294227719507,44.6782070573914,1.8100164754044183,35.18073519007605,0.7987702829881448,5.790976766420497
80.934,12.52876352748053,44.53016634786142,1.8772084577668022,34.52893967656067,0.7946489727902519,5.740273017540329
80.954,12.31584693812707,44.447710720446445,1.9465498868449367,34.785771050221086,0.8177062564601597,5.686415147900306
80.97399999999999,12.194866053071898,45.20222920038706,1.955695457529497,34.15796430927688,0.8233561498521084,5.665888829882564
80.994,12.605839344514772,45.46916411608213,1.9652027908245888,33.58324106614947,0.8035560098738346,5.572996672555201
81.014,12.50872254659668,45.80154709288349,1.8433988952197955,33.77526065743104,0.8146558754795813,5.2564149323894105
81.03399999999999,12.25711627877045,44.44751757364198,2.1048776216356204,34.111598482026594,0.8213584727118028,6.257531571213547
81.054,12.415278070596274,44.55636124438208,1.994149002418484,34.54981410518948,0.8152293608649039,5.669168216548773
81.074,13.044592107739012,44.595288663627755,2.0685083430071254,33.71711894579735,0.8235694827206763,5.750922457108074
81.094,12.647450612629497,45.181262962062036,2.177925512806015,33.03310821156043,0.8357722980234602,6.124480402918547
81.11399999999999,12.99446345962246,44.701331253618434,2.1565376475689115,33.46015228399343,0.8300765745965182,5.857438780600259
81.134,13.246961173775867,45.06133219699324,2.1242085267901127,33.201987548090415,0.8418525568034361,5.523657997546919
81.154,13.220000988530586,45.22041583079006,2.3386146591553083,32.369765981361056,0.8620616728826554,5.9891408672803355
81.17399999999999,12.48886058358997,44.098548378236266,2.132716894933258,34.42656177612256,0.8317509691334549,6.021561397984479
81.194,12.030212364600526,44.778171409348765,2.2241649289924013,33.93360822356312,0.8222687747354228,6.211574298759751
81.214,13.16146774308318,44.43725694437874,2.1094160540766933,33.849887005897486,0.8242134382589515,5.6177588143049535
81.234,13.028649152129153,45.223375175686506,2.2102479567056776,33.08931485657215,0.8330072373924716,5.615405621514031
81.25399999999999,13.1365757659439,45.18761796569334,2.344346392593927,32.681534837495725,0.8508620129003608,5.7990630253727575
81.274,13.451032780966116,45.18557984197133,2.529125620961839,31.912936967805685,0.8675635464470399,6.053761241847985
81.294,13.017642669482354,45.051335810609515,2.390740565636872,32.38753579248307,0.8547718471417944,6.297973314646393
81.314,13.69647255967004,45.193899788490846,2.529918133325862,31.622958538497404,0.8658058317015329,6.090945148314331
81.334,13.004633277925128,45.2157935451497,2.3247664368205188,32.75722217203549,0.8451078571270297,5.852476710942142
81.354,13.797684526433414,44.798813008591246,2.519510135411158,31.84451786297618,0.8671276818371317,6.172346784750866
81.374,13.215283533094555,45.006853270613114,2.5662071359775425,31.836818405078084,0.8767336489710522,6.498104006265641
81.4,13.06082881677462,45.00500966733681,2.635174602092555,31.816323643404747,0.8705793522781922,6.6120839181130835
81.42,13.076955861270195,45.3178188600596,2.6140333237145126,31.5488781908705,0.8992563494238002,6.543057414661391
81.44,13.323250595694681,45.271323350749135,2.6539268763114365,31.52061892919148,0.8966228665702505,6.334257381483008
81.46,13.511274194854142,45.40607336731293,2.819477365251467,30.894253008431498,0.9006662231630002,6.468255840986964
81.48,12.894473969331111,45.90216162226185,2.6379354655945124,31.28000042863587,0.8842103833639052,6.401218130812741
81.5,13.417192415520654,45.521791721511626,2.605692177790136,31.50614302946965,0.8899743227024389,6.059206333005504
81.52,12.796999935511282,45.72768711579788,2.8167691959236625,30.83999457853278,0.9141611078044173,6.904388066429991
81.54,13.324052054484486,45.0575203391293,2.7777500734482903,31.254355452725225,0.895493756878566,6.690828323334139
81.57300000000001,13.560450339704841,45.07214143270392,2.6552902190417753,31.50517836154279,0.8840828277319785,6.3228568192746994
81.593,12.688323389307824,45.36564712454212,2.841717236992503,31.270011242022232,0.8950684868693709,6.939232520265932
81.613,13.25082615538019,44.88360416583266,2.811097612850175,31.121276956841143,0.8727999015482052,7.060395207547629
81.633,12.748273868861165,45.12654358342964,2.476901975915578,32.65090325786556,0.8572041611160294,6.140173152812042
81.653,13.294022950287939,44.782725936821656,2.356152487821272,32.839443890477945,0.8644927992692697,5.863161935321915
81.673,13.245955988494131,45.01563606612885,2.335466949069727,32.54996632788464,0.8599167782090618,5.9930578902135965
81.693,13.2454945402212,44.82134068031907,2.3001332126422223,32.82431431704249,0.8568037993873246,5.951913450387694
81.71300000000001,13.233447631008946,46.02747527361767,2.8496504693107436,30.359650088969964,0.9024481591581048,6.62732837793457
81.733,13.524814365194848,46.344619618609514,3.233892486384482,28.889827461266925,0.9314385820151979,7.075407486529041
81.753,14.15530238191846,46.97454398573597,3.572102280528965,26.99585197779705,0.9197992960012034,7.382400078018351
81.773,13.328571130799578,46.691800498122646,2.7390697213899253,30.04651615576487,0.8960956923481497,6.29794680157482
81.793,13.739457869037572,44.95795701075242,2.5898658067679095,31.48855369122091,0.8916972942605744,6.332468327960624
81.813,13.77995447813192,45.12044142477599,3.3539869734318892,29.012781474750575,0.9322971217637551,7.800538527145882
81.833,13.912725612778418,45.18704372415082,3.045355720254377,29.6599204313217,0.8991323853546085,7.2958221261400835
81.85300000000001,11.716609472145551,47.471208641317936,1.671063960952359,32.767848877917324,0.7705724884393194,5.602696559227517
81.87899999999999,10.944791487936016,48.73565142585977,1.3952963056810332,32.30239243314432,0.7413470605186416,5.880521286860203
81.899,13.346650704908281,43.36306885741962,2.0387811364243076,34.28596450297607,0.8476972630417671,6.11783753522996
81.919,13.204528390101707,43.341476858090886,2.0713633323883296,34.486203974920365,0.8417451059686368,6.054682338530078
81.939,12.929845080525434,43.64563081879948,2.190247653161802,34.01393076915115,0.8390315696627978,6.381314108699325
81.959,13.118560605947899,43.83915806715527,2.114888325244118,34.15601737551646,0.8411479684711118,5.930227657665138
81.979,12.605901950587395,44.20906877657422,2.1075798708959237,34.25746596789228,0.8507799456671078,5.969203488383078
81.999,13.456776415035856,44.217011896075235,2.1541190669831205,33.39556434864585,0.8676082199663409,5.908920053293596
82.01899999999999,13.181974892563748,44.311171286239606,2.209265415366158,33.41087723281541,0.8646873486542993,6.022023824360773
82.039,13.501783814038298,44.4093986941941,2.430812159708983,32.214744397642846,0.8900599606259536,6.553200973789816
82.059,13.043619032116387,44.932548252566406,2.5939256935118613,31.85349097951466,0.9072316671360106,6.669184375154673
82.079,13.200294006761077,44.12015827672388,2.5707977696398925,32.53735595856118,0.9123372250544859,6.6590567632594935
82.09899999999999,13.71456069619531,44.02296282322506,2.364719956032928,32.64460999346787,0.8810794346593318,6.372067096419497
82.119,13.379716065254623,44.245085741855796,2.350764034874183,32.86556712232359,0.8796438595998318,6.279223176091972
82.139,13.35989849769609,44.284009078016496,2.3375289483100605,32.8971942033065,0.8787789287444713,6.242590343926372
82.15899999999999,12.823723431500664,44.692469854665376,2.447146039255916,32.668301033161356,0.8865200197056559,6.481839621711033
82.179,12.782076323283837,44.43517441950991,2.378364876979513,33.06930252624636,0.8928477869759197,6.442234067004439
82.199,13.474328757486024,44.25585963164818,2.4489208142141647,32.554796741036306,0.8843097935257368,6.381784262089596
82.219,13.210816181760107,44.153994379443525,2.3026842585595504,33.30048943879888,0.872528795169734,6.159486946268205
82.23899999999999,12.924070372280646,43.74837081468197,2.1878005978914197,34.2535203983269,0.873727929751231,6.012509887067842
82.259,12.594980580478127,44.014982803003235,1.9931022398357694,34.80541408106157,0.8604921458869303,5.7310281497343665
82.279,12.692027032867365,44.00980323653118,1.991811764955424,34.49663288314404,0.8510913354535725,5.958633747048423
82.29899999999999,12.739099189094674,44.20256551190917,2.0373751699788825,34.538600025443415,0.836961835254141,5.6453982683197195
82.319,12.549226473850933,43.80084306185027,2.0313103326494995,34.960309526967265,0.8411051503286835,5.817205454353351
82.339,12.451374701253188,43.84845603563722,1.9185753856420438,35.421646395425824,0.8266973350827168,5.533250146959013
82.359,12.399345631419024,44.54575209466729,1.818745600214905,35.203145923231354,0.797657158644064,5.235353591823362
82.37899999999999,12.344672465462406,43.875485386205156,1.8171122662661743,35.719214328442206,0.8186257841701929,5.424889769453855
82.399,12.24530130565597,44.43505426914566,1.7458207849987089,35.59752940221414,0.8150698079255324,5.161224430059986
82.419,12.450514624300798,44.29516983991083,1.9169796981034155,35.05492548339993,0.8247828068475112,5.457627547437515
82.439,12.979948434912822,44.45942985877755,2.0534431248279423,34.0048628462731,0.8282317895063294,5.674083945702268
82.459,12.447788366126925,44.81797574747239,2.0780224359746327,34.09493708911548,0.8250757643923634,5.7362005969181995
82.479,12.873486558310454,44.59511613152121,1.9903256981514061,34.10320647812705,0.8308434361661547,5.607021697723717
82.499,12.717610858373574,44.75668092494235,1.959152093620212,34.08646338882762,0.8317835637679207,5.648309170468328
82.51899999999999,12.597060058234922,45.095948400160914,1.9567729980314326,33.8507325199077,0.8358485654451938,5.663637458219823
82.539,12.763671083288697,44.940457781523186,2.0133143138548,33.64085669134817,0.847002039023165,5.794698090961971
82.559,13.012243604605803,44.86045403929621,2.0022651812745336,33.36664033247399,0.8467798806666316,5.91161696168284
82.579,12.62745577906051,44.64591969930746,1.7992594542431055,34.31930816261908,0.8188126743382348,5.789244230431597
82.59899999999999,12.588314569290917,43.998244924391315,1.5871686776573624,35.60964279945089,0.7901418443145035,5.426487184895025
82.619,12.412038562650327,44.34841310731539,1.7345270927540803,34.8993553973216,0.8044643496203102,5.801201490338272
